    Nombre	    epoca1	    epoca2	    epoca3	    epoca4	    epoca5
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1784.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1791.760000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1791.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1791.760000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.750000	1791.760000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.760000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1791.760000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1800.740000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1780.760000	1812.610000	1812.620000
  SN2008gp	1769.830000	1771.780000	1780.760000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.780000	1780.760000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1791.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1791.760000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1791.760000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1791.760000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1812.610000	1812.620000
  SN2008gp	1769.830000	1771.780000	1784.750000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.780000	1784.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.750000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.780000	1791.750000	1791.760000	1812.610000
  SN2008gp	1769.830000	1771.780000	1791.750000	1794.750000	1794.750000
  SN2008gp	1769.830000	1771.780000	1791.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1791.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1791.750000	1800.740000	1800.750000
  SN2008gp	1769.830000	1771.780000	1791.750000	1800.740000	1812.610000
  SN2008gp	1769.830000	1771.780000	1791.750000	1800.740000	1812.620000
  SN2008gp	1769.830000	1771.780000	1791.750000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1791.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.760000	1800.740000	1812.610000
  SN2008gp	1769.830000	1771.780000	1791.760000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1791.760000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.780000	1791.760000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.780000	1794.750000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.780000	1794.750000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1794.750000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1794.750000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1812.610000	1812.620000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.740000	1800.750000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.750000	1812.620000
  SN2008gp	1769.830000	1771.780000	1794.750000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1812.610000	1812.620000
  SN2008gp	1769.830000	1771.780000	1794.750000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.780000	1794.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1800.740000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.780000	1800.750000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.780000	1800.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.780000	1812.610000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1784.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1784.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1812.620000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1784.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1784.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1791.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1800.740000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1812.620000
  SN2008gp	1769.830000	1771.790000	1778.810000	1780.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1791.760000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1778.810000	1784.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.760000	1812.610000
  SN2008gp	1769.830000	1771.790000	1778.810000	1791.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1778.810000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1778.810000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1784.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1780.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1784.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.760000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1784.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1791.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1791.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1791.760000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1791.760000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1780.760000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1780.760000	1800.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.790000	1780.760000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1791.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1784.750000	1784.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1800.740000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1812.610000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1794.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1784.750000	1794.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1800.740000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1800.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1784.750000	1800.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1784.750000	1812.610000	1812.620000
  SN2008gp	1769.830000	1771.790000	1784.750000	1812.610000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1812.620000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1800.740000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1800.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1812.610000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1812.620000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.750000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1800.740000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1800.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1812.610000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1812.620000
  SN2008gp	1769.830000	1771.790000	1784.750000	1791.760000	1822.660000
  SN2008gp	1769.830000	1771.790000	1784.750000	1794.750000	1794.750000
  SN2008gp	1769.830000	1771.790000	1784.750000	1794.750000	1800.740000
